account_id,customer_id,credit_score,tenure,balance,num_products,has_credit_card,is_active_member,exited,complaints_last_year,monthly_transactions,average_transaction_value,last_login_days
1142206,625721,696,0,0,1,1,1,0,0,10,86.01,8
2140044,625808,668,2,15521.06,3,0,0,0,3,4,143.27,1
1200679,626100,762,0,23697.93,2,1,1,0,0,29,362.01,11
7899609,626169,585,1,46044.84,2,0,1,0,2,38,72.56,6
2639113,626195,737,4,16379.34,2,1,1,0,2,33,83.8,1
9812472,626199,707,4,84039.16,3,0,1,0,0,9,174.13,0
2743274,626214,710,2,0,2,1,1,0,1,20,74.42,3
8481668,626392,596,5,86752.18,2,1,1,0,0,6,39.24,1
6897466,626428,586,6,38,1,0,1,0,0,18,110.68,1
4681195,626491,662,1,118.56,1,1,0,1,2,3,217.13,22
5752935,626560,678,0,10907.63,2,1,1,0,1,30,129.72,0
5226115,626611,712,1,40005.26,2,0,1,0,0,16,190.87,2
4239337,626690,601,0,47783.2,1,0,1,0,2,8,75.66,2
1571126,626725,778,1,0,2,1,1,1,0,23,81.2,1
1397627,626797,540,0,174441.41,4,0,1,0,2,24,82.04,0
2542518,626806,576,5,17239.75,2,0,0,1,1,8,26.07,78
1954320,626883,585,1,20633.72,2,1,1,0,1,16,19.06,4
4637715,626930,709,1,0,2,1,1,0,1,27,94.07,10
3043299,626986,474,0,0,2,1,1,0,0,20,34.59,5
3012881,627262,570,1,123270.95,2,1,1,0,0,25,92.28,6
2449322,627276,515,9,37948.7,1,0,1,0,0,21,92.7,0
3179482,627290,621,5,0,2,1,0,0,1,8,42.36,26
7307535,627335,748,8,51876.81,2,0,0,0,1,13,30.77,24
4099902,627611,799,0,22728.73,2,1,1,0,0,24,23.27,13
2859671,627778,716,0,9319.61,2,0,1,0,3,18,76.62,6
4091420,627786,677,2,6739.23,2,0,1,0,2,23,129.78,0
5250268,628027,732,0,38741.49,2,1,0,0,3,1,50.22,46
5942041,628313,511,2,23695.61,3,0,0,0,2,5,59.75,2
8834214,628370,585,10,73956,1,1,1,0,0,24,401.7,6
2270273,628373,683,0,34702.7,1,1,1,0,1,19,697.35,3
8607523,628597,834,0,78966.92,2,1,1,0,1,21,41.3,0
5636946,628689,656,1,37796.19,2,1,0,1,1,8,40.1,35
8163592,628705,666,2,520.79,2,0,1,0,0,36,30.52,25
6425820,628709,768,3,0,4,1,1,0,0,19,89.51,12
5317391,628750,521,0,138013.16,3,0,0,0,2,8,14.06,0
3717339,628859,813,1,65516.85,2,0,1,1,0,19,174.21,1
2241464,629057,704,0,17839.3,2,1,1,0,1,25,20.55,4
5652111,629146,489,2,37397.27,2,1,1,0,0,26,252.45,3
2046686,629208,602,1,0,3,1,1,0,0,20,107.69,2
7422301,629247,634,0,1392.16,1,0,0,1,1,13,68.87,61
7519465,629298,687,0,40012.45,2,1,1,0,1,7,58.79,4
6581020,629663,735,3,0,3,1,1,0,1,11,87.8,0
2007616,629678,523,3,5497.83,2,0,0,0,2,8,95.1,5
5332524,629903,632,1,0,2,1,0,0,1,2,32.71,192
5440339,629959,666,3,18688.02,2,1,1,0,1,19,84.93,10
3985161,629979,840,0,74999.71,1,1,1,0,1,23,178.3,7
8391619,629990,634,0,57634.34,2,0,1,0,2,21,497.53,1
2164313,629996,770,0,5357.12,1,0,0,0,2,3,45.5,24
9249722,630041,587,3,76511.95,3,1,1,0,1,14,16.23,9
4366669,630108,684,0,0,2,1,0,1,3,3,43.49,0
7587312,630126,652,6,1646.33,1,1,1,0,0,23,357.78,2
3993762,630155,579,4,31421.44,1,0,0,0,1,3,7.16,22
9255351,630299,635,10,38640.32,2,1,0,1,0,6,32.17,106
2819161,630458,608,3,2324.22,1,0,0,0,0,8,47.55,30
3413781,630535,627,10,25115.91,2,1,1,0,1,23,503.38,1
8235234,630538,619,2,36903.73,1,1,1,0,0,13,13.3,2
4663917,630573,730,9,31761.97,2,1,1,0,0,18,36.47,4
2782574,630829,535,10,0,4,1,1,0,1,21,36.69,1
8408511,631219,750,1,16604.41,2,1,0,0,0,4,97.55,6
5345236,631221,597,6,18303.4,2,0,0,1,2,7,116.72,99
2732870,631302,535,5,40614.3,1,0,1,0,1,26,17.92,13
1584868,631413,675,10,87556.66,2,1,1,0,1,19,72.03,1
2223386,631553,567,0,156210.27,4,0,1,0,1,14,44.6,0
2181322,631699,616,2,123388.78,3,1,1,0,2,31,75.76,2
5204309,631756,638,10,16574.23,1,0,1,0,0,21,43.29,4
8480659,631815,688,4,1583.39,2,1,0,0,3,8,79.02,18
1314820,631958,697,2,14418.32,2,0,1,0,1,24,79.62,2
9350043,631971,754,0,85995.72,3,1,1,0,0,12,55.39,3
3497360,631981,591,10,2814.56,1,1,1,0,0,13,98.61,1
1014556,632060,629,0,0,4,1,1,0,1,9,37.96,0
1634776,632195,617,0,95516.5,3,1,0,0,2,3,28.7,14
7551231,632280,544,2,18595.24,1,1,0,1,0,11,16.65,6
5470062,632323,758,9,22960.15,3,1,0,1,2,2,66.48,49
3543551,632342,581,0,31785.4,3,0,1,0,2,15,455.18,2
6533643,632351,549,0,88272.81,2,1,1,1,1,16,9.73,1
7565434,632401,541,5,84399.89,2,0,0,0,1,4,200.26,37
1062138,632496,741,1,21162.48,2,1,1,0,0,29,37.04,12
9646691,632623,663,0,45665.61,2,1,0,0,0,7,15.04,46
9232235,632929,630,10,62199.97,3,0,0,0,1,5,65.17,56
9021848,633025,567,3,52821.41,2,1,0,1,0,8,154.69,11
8315833,633030,625,0,0,1,0,1,0,0,27,114.69,4
7776531,633036,660,1,6775.36,2,0,1,0,0,25,169.67,0
2176077,633188,689,0,53722.46,1,1,1,1,1,18,88.3,0
4789081,633243,733,7,0,2,0,1,0,2,1,45.42,2
1055488,633447,595,5,69463.48,3,0,0,1,1,0,23.3,44
7449562,633469,771,2,26486.86,3,0,0,1,2,2,123.66,1
9087731,633541,636,2,0,2,1,0,0,0,7,49.38,7
3033459,633590,725,1,77468.72,2,1,1,1,1,13,31.87,5
9980912,633853,499,6,49663.81,1,1,0,1,0,12,101.77,39
7021650,634150,635,1,38430.71,2,0,1,0,0,28,99.34,1
6594190,634160,614,3,55566.61,4,1,0,0,4,6,46.32,0
6080612,634273,624,4,70264.33,1,1,1,1,1,22,21.39,14
7721201,634277,674,3,62929.32,2,1,0,0,4,13,47.31,61
1926012,634473,850,10,11437.31,2,1,0,0,0,6,21.11,96
2521139,634723,693,3,0,3,1,0,1,2,10,124.12,45
7129645,635167,686,10,57753.38,2,1,0,1,1,8,38.59,26
9969540,635205,576,2,0,1,0,0,1,1,8,80.69,55
6705306,635218,671,2,0,2,1,0,1,0,10,41.49,2
2349840,635239,597,2,43602.68,3,1,1,0,0,22,36.67,1
8711468,635280,688,1,17390.32,2,1,1,0,0,17,82.41,1
5864699,635348,527,2,0,2,1,1,0,1,19,18.04,1
4407796,635482,563,0,117651.81,3,0,1,0,1,23,55.38,6
3963163,635593,561,5,7381.28,1,1,1,0,0,21,23.43,8
1659867,635617,738,3,0,1,1,1,1,0,18,5,3
7445196,635618,638,1,37238.3,2,1,0,0,2,2,46.85,69
4204501,635638,757,10,48151,3,1,0,0,1,6,63.47,26
6014212,635740,603,5,28395.09,3,1,0,0,1,0,119.05,178
7544871,635962,690,1,6852.73,4,0,1,0,0,32,113.97,4
2791270,636004,624,3,58139.55,2,1,0,0,2,11,36.3,1
7027401,636107,600,1,1171.77,1,0,0,0,1,8,138.8,0
9162175,636141,784,8,355.03,1,1,0,0,1,3,98.85,26
2423756,636265,568,1,0,1,1,1,0,1,25,161.4,2
8348147,636361,557,0,17945.68,2,1,0,1,1,5,263.11,19
4178686,636435,632,5,91548.19,4,1,1,0,2,24,111.31,0
3347853,636521,671,1,0,2,1,1,0,0,22,66.48,8
1598917,636561,746,0,20713.01,1,1,0,1,1,5,27.87,8
4239558,637179,746,10,138.64,1,0,1,0,0,7,78.86,3
1425547,637234,655,0,60227.31,3,0,1,1,0,29,148.96,4
5001116,637333,645,0,53977.27,2,0,1,0,1,12,122.11,1
9207960,637450,529,0,60882.32,3,1,0,0,2,6,57.89,80
7522436,637544,665,9,3573.68,3,0,0,0,1,0,79.34,32
2056840,637566,715,2,158094.22,2,1,0,0,1,3,137.8,11
6162867,637727,626,4,8463.29,3,1,1,0,0,23,91.69,6
9383308,638009,671,4,64089.08,2,1,1,0,1,16,115.17,2
9958027,638169,619,0,48518.91,2,1,1,1,1,23,99.06,3
8538125,638179,643,1,0,2,0,0,1,2,1,20.14,10
1275453,638214,623,9,0,1,1,1,1,0,25,20.53,0
1621473,638220,711,4,0,2,1,1,0,3,3,45.49,0
6692259,638289,733,10,0,1,0,1,1,0,20,120.58,7
1940437,638401,514,4,54196.3,2,0,0,1,0,2,230.9,28
6665977,638807,617,0,4914.13,2,1,1,1,0,13,152.82,4
1718308,638857,615,2,43279.52,2,0,1,0,0,17,478.49,11
7803292,639031,739,5,40637.46,1,1,1,0,0,20,40.87,17
2982850,639111,725,0,57713.25,1,1,0,0,1,0,78.7,17
4551370,639131,643,3,0,1,1,0,1,1,0,38.88,67
9776491,639292,703,0,67283.71,2,1,1,0,2,20,11.34,3
8690178,639403,631,3,57670.66,3,0,1,0,1,8,24.7,1
3499027,639535,594,1,0,1,1,1,0,0,22,41.37,1
4908850,639593,604,8,17854.91,1,1,0,1,1,0,25.14,0
2208521,639728,746,6,62837.59,3,1,1,0,0,14,56.63,4
1618704,639740,595,2,20469.45,4,1,1,0,1,28,15.47,6
3375493,639915,537,0,0,3,1,0,0,2,8,57.66,34
9202292,639995,524,0,29146.52,2,0,1,0,0,14,48.62,3
1319824,640299,614,0,3726.16,3,1,0,0,1,5,175.61,54
8905753,640310,826,0,37690.73,1,1,0,0,1,4,28.55,52
1768424,640410,658,3,56287.25,2,1,0,0,4,1,30.28,4
5071537,640418,541,3,98628.59,2,1,1,0,0,12,18.31,1
3190059,640490,681,5,75439.33,2,0,1,0,0,13,89.73,1
1241008,640546,713,0,36032.71,2,1,1,0,0,6,11.84,9
3889858,640659,629,1,0,2,1,0,1,1,2,63.1,14
1838156,640828,613,10,128714.58,3,1,0,1,1,4,92.08,17
6156264,640869,640,4,9611.56,1,1,0,1,2,9,20.32,21
2632292,640970,728,1,5990.21,1,0,1,1,0,19,21.69,1
8653507,641058,686,8,41891.74,1,1,1,0,0,18,71.77,7
3863692,641198,655,4,0,4,1,1,0,3,24,236.09,4
2073030,641218,624,1,38909.43,2,0,1,0,0,11,57.25,1
2783941,641455,604,10,89118.47,3,0,1,0,0,6,18.82,5
2915617,641590,671,0,0,1,1,1,0,0,16,90.48,4
9340683,641593,703,7,0,2,1,1,0,1,26,116.12,5
4700592,641704,599,9,0,2,1,1,0,1,33,23.76,0
2058811,641722,738,1,32934.62,2,1,1,0,1,18,36.82,2
4399754,641737,641,5,35089.81,4,0,1,0,1,3,29.4,6
8150641,641760,585,4,0,1,0,0,1,3,0,51.85,85
6659678,641922,672,1,59218.99,3,0,1,0,0,19,57.19,3
7744585,641975,504,1,43602.96,1,1,1,1,0,17,167.41,2
6439759,642060,577,1,0,1,1,1,1,0,19,67.95,2
3026728,642081,619,2,33450.28,2,1,0,1,5,9,91.75,29
3304005,642121,696,6,37677.34,2,1,0,1,5,7,34.96,16
6395382,642347,725,0,65796,2,1,1,1,1,37,12.32,0
4577436,642421,453,1,356.82,3,0,0,1,1,1,170.82,40
1764815,642491,86.40%,0,14.49%,2,1,1,0,0,23,90.43,3
3909968,642717,605,7,39968.73,2,1,0,0,3,10,183.78,51
6628818,642752,696,0,0,4,0,0,1,3,8,61.3,76
2060687,642892,592,3,26222.46,2,1,1,0,0,38,38.27,0
3025773,642895,570,0,0,3,1,1,0,0,12,299.13,2
5595168,642899,489,1,33121.84,2,1,0,0,2,4,2145.16,23
3369560,643042,736,9,39114.77,2,1,0,0,1,2,66.43,2
7965133,643118,654,3,85345.78,3,0,0,1,2,0,112.02,51
3819425,643269,685,5,42189.69,1,1,0,0,1,8,39.68,41
7206350,643323,664,1,14578.72,1,1,1,0,1,5,39.63,4
3768343,643377,494,6,54819.17,2,1,1,1,0,19,57.93,6
8359513,643623,561,2,6248.86,3,1,0,1,2,5,50.45,117
5087678,643878,724,10,438.62,1,1,0,0,3,9,15.2,15
1682814,643899,543,2,0,4,1,1,0,0,26,9.03,13
3237592,643998,617,2,24719.35,1,0,1,0,0,25,33.84,3
2677182,644103,762,6,8942.74,2,1,1,0,1,18,242.02,11
7310431,644173,516,6,30887.44,3,0,0,1,2,3,442.43,137
3646667,644315,538,0,72213.44,3,1,1,0,1,24,44.34,3
1262233,644500,631,0,32401.64,2,0,1,0,0,8,56.45,5
9169958,644559,694,3,167.95,1,1,1,0,0,12,44.52,1
2354300,644676,762,10,99808.91,1,1,1,0,0,37,54.16,0
1106528,644719,850,3,37198.21,2,1,0,0,2,6,486.15,29
1121198,644932,411,1,13652.17,2,1,1,1,3,18,27.02,1
4010048,644951,603,3,0,2,1,0,0,0,7,22.55,14
2495541,645007,560,6,14134.58,2,1,1,0,1,16,120.03,3
5760225,645009,602,2,40999.65,1,0,1,0,1,19,52.24,3
7983050,645175,552,7,37941.42,3,0,1,0,2,14,22.08,0
8986164,645209,709,3,227.76,1,1,1,1,1,31,103.27,2
3128901,645561,683,0,32243.81,2,1,1,0,1,31,25.36,2
4458794,645583,526,1,0,1,1,0,1,1,14,210.73,5
3400615,645617,757,0,18265.6,1,0,0,0,2,7,76.36,77
5545782,645865,590,0,0,4,1,1,0,0,8,52.94,4
9775941,645895,763,6,570.82,1,1,0,1,0,14,176.11,32
8556779,645928,788,1,31798.51,2,1,0,1,0,8,72.38,3
7912738,645940,705,4,18657.97,1,0,0,0,1,7,74.1,4
5014011,646012,691,3,60992.28,2,1,0,0,2,0,116.9,34
3928445,646230,773,5,0,1,0,1,0,0,24,77.76,1
1631179,646240,693,1,66441.41,1,0,0,1,3,13,42.59,43
4019906,646313,719,0,0,4,0,1,0,1,7,84.89,2
9386722,646384,583,3,9986.51,2,1,1,0,2,18,54.71,8
2476750,646417,766,10,74439.9,2,1,0,0,3,3,16.48,102
6053293,646428,713,1,36098.73,3,1,0,0,0,5,280.19,22
6836014,646453,605,3,31794.2,2,1,1,0,2,14,119.22,1
8026061,646571,654,2,0,3,1,1,0,1,18,46.78,6
1076672,646622,680,0,83227.02,3,0,0,1,1,10,60.81,25
4953366,646699,609,2,0,1,1,1,0,0,27,101.48,8
4219595,646781,650,1,823.41,1,0,1,1,0,16,86.77,3
2971454,647091,546,3,229.37,1,1,0,1,2,11,29.21,57
9895263,647114,770,0,86814.14,2,0,0,1,2,2,37.14,1
2605308,647341,803,3,8256.34,1,0,1,0,2,24,178.08,3
7071696,647403,680,1,13899.39,3,0,0,0,1,8,122.45,15
9515120,647718,480,3,26113.2,3,0,1,0,0,27,88.84,10
4678843,647923,718,7,5796.32,2,1,1,0,0,12,30.74,8
8788252,647945,572,10,46027.93,2,1,1,0,0,25,19.16,0
4491484,647957,717,6,21462.97,3,1,1,0,0,15,45.01,1
5637668,647967,674,8,43961.44,1,1,1,1,0,32,129.49,0
1890350,648102,642,0,0,1,1,0,1,2,3,57.36,21
4250065,648122,692,3,59444.94,2,1,1,0,1,20,107.17,10
2890441,648141,684,5,32161.45,2,1,1,0,0,16,40.43,8
3503452,648177,726,5,22035.54,1,0,1,0,0,9,33.5,4
8959326,648410,496,8,63677.88,2,1,1,0,0,35,51.71,4
9346913,648496,812,9,76622.96,4,1,1,0,1,15,107.94,2
3958222,648513,629,8,16939.83,1,1,0,0,2,3,42.05,2
3680321,648530,726,1,35127.06,1,1,0,1,1,7,14.73,3
1723359,648558,671,4,620.54,1,1,1,0,2,18,36,1
1906432,648615,707,4,13292.83,1,0,1,0,0,15,50.17,12
7110145,648684,568,4,0,3,1,1,0,0,0,13.99,3
5782589,648736,609,10,0,1,1,1,0,1,20,408.08,8
4516332,648779,681,1,21686.59,1,1,1,0,2,30,33.43,17
8292580,648887,681,4,2323.85,2,1,1,0,0,9,160.49,0
5217486,648913,575,2,30500.83,2,0,1,0,2,27,10.57,2
6608533,649063,659,0,37865.36,3,0,1,0,1,13,69.29,0
8602555,649249,754,4,106.69,2,1,0,1,1,7,21.31,10
1726746,649262,518,1,39589.22,1,1,1,0,0,10,8.81,1
2751895,649300,526,5,0,3,1,0,0,0,6,107.2,3
1880075,649395,566,4,0,1,0,0,1,2,4,55.2,64
3950904,649414,649,0,99828.18,4,1,0,1,2,0,10.22,71
3651565,649435,711,4,5552.18,3,1,1,0,1,20,260.73,2
1487633,649525,725,5,11940.67,3,1,0,1,1,4,164.28,58
9137979,649526,535,5,4879.06,3,1,1,0,0,23,149.58,4
9638650,649577,642,10,381.42,1,0,1,0,0,19,8.95,0
2947249,649697,700,1,34611.13,2,1,0,1,3,6,34.09,69
2188825,649713,611,5,0,1,1,1,1,0,11,40.07,5
4947676,649753,608,4,0,2,1,0,1,1,10,13.25,112
8462856,649787,654,10,46426.07,1,1,0,0,3,5,33.21,22
6468907,649855,494,2,0,1,0,1,0,2,8,24.62,2
8030765,649857,752,2,51574.31,2,1,1,0,0,20,10.42,0
4334495,649939,527,0,55060.67,2,1,0,1,2,6,20.37,65
6464086,650121,617,1,48721.39,1,1,1,0,0,17,33.97,3
4859820,650131,682,2,6214.67,1,1,1,0,3,18,6.55,1
2847722,650311,623,4,0,2,1,1,0,1,21,23.03,7
6471590,650607,647,10,0,2,1,1,0,0,21,30.74,3
4821548,650744,667,3,0,3,1,1,0,1,25,240.91,0
2645243,650779,706,0,12623.31,1,1,0,0,0,6,31.76,45
4978185,650912,529,0,11018.66,1,0,1,0,2,13,232.98,0
7922203,650916,596,1,0,2,0,1,0,1,22,39.43,2
4354702,651002,560,1,882.97,2,1,1,0,1,21,67.84,1
7300387,651033,477,2,2679.42,2,1,0,0,1,9,106.88,51
4702106,651231,642,1,34116.84,4,1,1,0,0,28,74.82,2
2233623,651273,773,2,42458.72,4,1,1,0,1,19,113.67,13
8901905,651356,665,7,59950.87,2,1,1,0,0,14,59.56,2
9127012,651363,732,10,58779.37,3,0,0,0,0,4,9,40
1911663,651499,446,3,0,1,1,1,0,2,18,17.25,5
8312602,651613,711,1,0,2,1,0,1,1,2,296.85,27
3431711,651640,468,0,48395.88,2,1,0,0,0,9,33.69,43
4626649,651752,654,0,19503.63,1,1,0,1,0,3,54.83,6
8633480,651860,602,8,5074.07,1,0,0,1,5,2,151.18,11
3987363,651963,483,1,41593.86,2,0,0,1,0,11,288.48,35
7498324,651978,784,3,43831.64,2,1,1,0,0,18,52.57,0
7266039,652021,591,3,0,2,1,0,0,0,4,98.34,17
3288489,652029,649,1,21494.68,2,1,1,0,1,25,83.22,9
8679606,652108,687,0,2145.29,2,1,1,0,1,7,83.67,2
4257379,652266,554,0,1680.22,1,1,1,0,3,3,78.52,0
7016144,652329,620,3,17819.03,2,1,0,0,1,2,164.06,15
5524723,652388,488,7,0,2,1,1,0,1,17,117.69,5
4392535,652530,576,7,1280.99,3,0,1,0,1,23,31.3,12
6635321,652654,583,8,0,2,1,1,0,0,25,28.2,2
3134259,653007,668,5,28526.68,1,1,0,1,2,9,213.84,44
1538457,653081,639,8,26534.78,1,0,0,0,3,2,37.75,65
2000789,653306,627,2,22990.77,1,0,0,0,3,13,25.21,61
5707756,653349,530,10,74517.97,1,1,1,0,0,12,360,1
3290115,653408,539,10,10890.78,1,0,0,1,1,5,82.95,18
2864104,653815,644,1,28659.41,3,0,1,0,1,23,159.9,0
8810369,653829,746,1,17462.5,2,1,1,0,1,17,207.98,5
8693677,653948,626,6,14098.12,1,1,1,0,3,6,18.64,0
8016631,654531,564,2,608.35,1,1,0,0,1,9,66.78,68
3872281,654634,771,2,0,1,1,1,1,0,17,207.44,1
6764248,654640,788,3,0,2,1,0,0,0,0,56.05,111
4688530,654718,812,2,5998.65,1,1,1,0,3,13,72.71,1
5951988,654816,778,8,0,2,0,1,0,0,15,72.73,0
3630468,655132,628,1,565.57,1,1,0,0,2,5,21.38,42
3851044,655134,702,0,29149.37,2,1,0,1,1,4,37.26,1
4853765,655149,569,0,26263.01,3,1,0,1,3,15,134.72,19
2450798,655178,808,8,66769.14,2,1,1,0,0,11,174.23,1
7907115,655550,687,3,21435.36,2,1,0,0,1,8,43.71,3
9753827,655552,596,10,0,2,0,1,0,1,24,27.51,0
9207638,655575,542,6,770.89,2,1,1,0,1,20,271.83,3
4631304,655736,643,9,0,3,1,1,0,0,13,123.4,0
8943827,655953,745,4,84047.32,3,1,1,0,0,18,74.43,3
8763873,656011,496,0,46210.08,2,0,0,0,1,13,91.6,2
5683710,656116,850,0,5355.65,1,0,1,0,1,26,56.47,1
1243334,656127,632,10,40977.59,2,1,1,0,0,9,39.27,1
8182500,656208,747,8,24894.14,3,1,1,0,0,14,142.83,6
5138170,656251,533,0,0,3,1,1,1,2,8,50.74,6
5157921,656268,586,1,17455.28,1,1,0,0,0,3,162.16,2
6491114,656278,698,8,840.34,1,1,1,0,0,16,190.11,4
8285484,656329,664,1,45187.32,3,0,0,0,1,1,37.62,35
4731363,656379,570,4,13716.25,2,1,0,0,2,14,22.46,5
3499296,656639,589,8,0,1,1,1,0,0,14,78.53,7
1085187,656710,577,8,1372.52,2,0,1,0,0,18,78.17,0
8009048,656711,559,0,48986.09,1,1,1,0,0,1,77.33,3
1741958,656829,647,3,32180.52,1,1,0,0,3,1,76.06,5
1672073,656837,593,10,55816.27,3,0,1,1,2,13,135.36,4
8896240,656921,560,9,34600.06,2,1,0,0,1,4,234.78,16
9459346,656926,621,6,108855.18,2,0,1,0,1,12,45.62,6
1564059,656932,668,1,47116.81,1,1,0,1,2,3,22.39,8
8142021,656937,696,8,1401.18,2,1,0,1,1,5,67.28,31
9910743,656968,574,4,16282.25,2,1,0,1,2,5,50.4,12
7615594,657062,553,4,585.13,1,1,0,1,0,8,41.14,60
9040805,657101,812,3,51170.36,2,1,1,0,1,14,46.27,0
2644153,657244,659,8,14988.03,2,1,1,1,1,8,16.08,0
8590706,657381,708,2,0,2,1,1,0,1,9,53.1,4
9309504,657487,611,2,22980.47,2,1,1,0,1,16,71.12,4
5035113,657742,762,0,0,2,1,1,0,1,16,94.67,3
2394044,657772,710,6,24656.75,4,1,0,0,0,7,179.37,8
1208423,657783,595,0,46797.86,2,1,1,0,0,12,46.79,0
7821919,658065,536,2,115626.9,3,1,0,0,1,4,181.25,2
4657541,658131,693,1,16367.86,4,1,0,1,2,5,418.31,8
3226537,658136,771,1,31590.15,2,1,1,0,1,20,67.71,0
7013049,658198,592,5,25840.82,1,1,1,0,0,15,108.98,12
5962539,658388,634,4,36827.87,2,1,1,0,0,4,38.27,4
5010801,658453,694,3,42071.68,3,1,1,0,1,8,314.71,2
2522188,658582,665,5,17.17,1,1,1,0,1,19,242.96,5
1267263,658623,807,7,61120.35,3,1,0,0,1,6,32.11,24
9049422,658624,733,0,27897.69,1,0,1,0,0,24,136.85,1
6114309,658739,680,3,36715.49,1,1,1,0,0,22,23.6,5
3714601,658850,608,10,20760.9,1,1,1,1,0,9,15.38,0
8705487,659024,726,0,144111.82,2,1,1,0,1,24,64.93,1
1409590,659106,517,9,56454.1,1,0,0,0,3,11,58.83,1
8630962,659381,751,10,442.14,1,1,0,0,1,0,43.48,27
3325723,659392,605,10,146089.81,3,1,1,0,0,18,84.35,0
7800818,659399,694,1,57177.19,1,0,1,0,0,25,30.63,1
4102874,659543,652,2,28572.68,1,1,1,0,0,30,138.59,8
7214624,659572,594,0,25334.81,3,1,1,0,0,22,102.24,3
8789590,659614,566,0,68526.78,2,1,0,1,1,3,23.44,27
1022878,659711,668,3,75036.57,2,1,1,0,3,13,382.78,1
2186125,659713,758,0,5046.11,2,1,1,0,0,13,42.86,1
7457202,659835,574,3,50904.22,2,1,1,0,0,29,14.71,6
6585238,659837,762,1,150.65,1,1,0,0,2,0,191.92,46
9907365,659876,694,1,24831.31,1,0,1,0,0,14,141.27,2
1548852,659921,696,2,69777.82,2,1,1,0,2,22,38.13,8
5975954,659951,714,1,20156.49,2,0,1,0,1,13,87.24,3
8145454,660069,609,2,31393.36,2,1,1,0,0,24,265.18,2
5526314,660081,596,0,40698.66,1,0,0,1,2,7,74.31,22
4475340,660086,618,5,17990.08,1,1,0,1,4,7,80.58,25
2358267,660226,584,6,0,1,0,1,0,0,0,102.87,3
6632022,660324,626,3,22158.44,2,1,1,0,0,16,87.86,3
1919587,660384,599,0,34589.11,2,0,1,0,1,2,184.63,1
9635845,660596,850,1,64501.55,1,1,1,0,2,36,218.84,14
7106747,660605,534,10,26815.27,2,1,1,0,0,22,197.57,15
1865076,660708,538,2,41929.19,2,1,1,0,1,28,208.45,0
2861709,660814,588,3,0,1,0,0,0,1,14,26.41,86
7424918,660957,708,2,930.12,3,1,1,0,0,10,47.89,0
7133596,661023,675,0,18467.81,2,1,1,0,1,9,186.11,0
8807325,661091,579,0,25034.33,2,0,0,1,0,1,96.31,79
1685757,661147,712,0,40196.84,1,1,0,1,2,9,28.1,34
7133266,661307,677,2,22307.17,3,1,1,0,0,13,56.77,5
7147725,661527,706,10,0,2,1,1,0,1,6,33.82,3
3940499,661652,610,9,67355.26,2,1,1,0,0,23,76.26,0
2124172,661654,668,0,34879.48,2,0,1,0,0,16,86.73,5
4434507,661671,699,9,6402.8,1,1,1,0,0,17,13.34,1
3322064,661762,602,5,18193.05,4,1,1,0,2,7,151.95,4
6619187,661894,486,0,52061.86,2,1,1,0,0,15,128.84,14
5003592,661916,599,1,17860.48,2,1,1,1,1,16,38.59,4
2905181,661957,584,4,107312.42,3,1,1,0,0,11,26.79,6
9027788,662093,702,1,42327.5,1,0,0,1,1,3,47.34,72
4519758,662146,621,4,51083.3,2,1,1,0,0,37,40.09,3
4782209,662203,566,7,14937.52,2,1,1,0,2,7,49.78,8
6376490,662262,547,0,0,3,1,0,0,3,13,37.14,34
6917519,662275,713,5,47717.01,2,1,0,1,3,7,31,1
5485520,662336,740,6,15776.75,1,1,1,0,1,0,18.9,2
9448435,662407,732,1,65295.57,2,1,0,1,0,3,176.06,119
8095573,662445,657,6,0,2,1,1,0,0,36,246.6,2
5649727,662625,593,10,23470.28,2,1,0,0,2,15,53.14,14
1913687,662628,728,0,142755.24,2,1,1,1,1,0,100.61,4
2063158,662636,850,1,32751.2,4,1,0,1,3,7,69.52,18
7254777,662728,706,1,15782.07,2,1,0,0,1,4,226.38,1
6791940,662761,669,0,12115.42,3,1,1,0,0,19,71.2,2
8590191,662968,701,3,0,1,0,1,0,0,14,37.31,0
9157533,662986,744,4,23409.95,2,1,1,0,0,23,84.24,1
9412936,663051,638,1,93190.21,2,1,1,0,0,6,52.35,4
9836267,663054,627,2,33370.64,1,0,0,1,1,7,16.21,27
3058722,663123,665,10,0,2,1,1,0,0,17,71.42,1
8888040,663244,641,3,0,1,0,0,0,0,13,43.09,57
9923876,663356,764,8,3632.21,1,0,0,1,1,3,55.61,7
9939831,663463,619,10,0,1,0,1,1,0,10,59.18,7
5903382,663483,684,10,56947.19,2,1,1,0,0,21,74.87,2
8582938,663628,653,3,70105.94,2,0,0,0,0,2,137.24,101
7176462,663658,580,0,58904.39,1,1,1,1,0,18,110.98,1
2101048,663723,622,2,168909.04,4,1,1,0,1,12,166.8,1
4160048,663750,669,0,173322.16,3,1,0,1,2,4,287.23,158
8681853,663772,683,4,73060.3,2,1,1,0,0,17,818.54,9
2464797,663876,752,3,72086.44,2,0,1,0,0,16,57.87,3
2345036,663996,580,5,23543.34,2,0,1,0,2,20,67,4
7554564,664032,624,3,15063.79,2,1,1,1,1,12,63.58,5
3999964,664058,673,3,0,2,1,1,0,0,23,62.57,16
5838090,664107,529,1,38215.57,2,1,1,0,1,21,32.6,5
2290961,664139,610,1,24410.8,2,1,0,0,4,6,213.19,46
